tick,tick_dt,input_force,output_ang_vel,output_angle,output_position,output_speed
25791.0,0.010174782015383244,-0.06834180546534324,0.00017793929305614983,-5.6478357269005115e-05,-0.001189478434228067,-4.4116596749323746e-05
25792.0,0.010137856937944889,-0.06832371027237702,0.00015706753119480084,-5.4674434172362815e-05,-0.0011899256819745006,-4.079055601653185e-05
25793.0,0.010118487291038036,-0.0678379215918011,0.00018977775524664853,-5.30851483541335e-05,-0.0011903384206971483,-2.738487075855106e-05
25794.0,0.01010085828602314,-0.06851181488369468,0.00018117183942602754,-5.116823014254752e-05,-0.0011906150313958615,-2.7560480413229692e-05
25795.0,0.010027080774307251,-0.0685119007143685,0.00017302908802790137,-4.935160547459292e-05,-0.0011908913825591438,-2.7666288226757656e-05
25796.0,0.009455033577978611,-0.06851097476189513,0.0001656662886471578,-4.771560963732209e-05,-0.0011911529682433059,-2.7687091779231714e-05
25797.0,0.01059601828455925,-0.0685073108502212,0.00015585604662044357,-4.596020661368174e-05,-0.0011914463411740448,-2.747755030089919e-05
25798.0,0.009379220195114613,-0.06844036623329265,9.482110700610956e-05,-4.449839843368855e-05,-0.0011917040591687394,-4.389146709598474e-05
25799.0,0.01027976255863905,-0.0674549333965693,0.00012465424157024875,-4.3523659968118434e-05,-0.0011921552530288365,-3.09696538930744e-05
25800.0,0.010365353897213936,-0.06799238117474755,8.556467460974445e-05,-4.223157463945401e-05,-0.0011924762644515124,-4.1733089258409856e-05
25801.0,0.009248629212379456,-0.06742149568605288,0.00014502646459300808,-4.144021869031059e-05,-0.0011928622383199506,-1.91275325813714e-05
25802.0,0.010639943182468414,-0.06844092915839432,9.966129422639193e-05,-3.9897145347086717e-05,-0.0011930657541798372,-3.332354560268764e-05
25803.0,0.009430330246686935,-0.06783562806477354,4.390136736051066e-05,-3.8957306429719604e-05,-0.001193380006219861,-5.155130351954775e-05
25804.0,0.010086597874760628,-0.06701014500357064,9.670100032947487e-05,-3.851449099100199e-05,-0.0011938999834883823,-2.8921357730830862e-05
25805.0,0.010113505646586418,-0.06780205924204484,7.46037379690236e-05,-3.753650487813929e-05,-0.0011941924798031,-3.295143073533412e-05
25806.0,0.010363594628870487,-0.06744059429191268,0.00012719224168056078,-3.676334198002986e-05,-0.0011945339750736824,-1.0865772122285337e-05
25807.0,0.009858694858849049,-0.06827502513047912,0.0001126544586196352,-3.550939248088823e-05,-0.0011946410974054418,-1.1489576436939464e-05
25808.0,0.010349743068218231,-0.06803119587863263,0.00010535021188860655,-3.434344777868579e-05,-0.0011947600115695268,-1.3504594795122479e-05
25809.0,0.009961731731891632,-0.06803760606548816,7.23651696854893e-05,-3.329397722995355e-05,-0.0011948945407200238,-2.4068498772042565e-05
25810.0,0.009283850900828838,-0.067596896900836,0.00010458012356243713,-3.2622149784180285e-05,-0.0011951179890740302,-8.9894197713653e-06
25811.0,0.010104190558195114,-0.06807620031308916,7.639553807035749e-05,-3.156545228710583e-05,-0.0011952088198844077,-1.999924059396999e-05
25812.0,0.010468556545674801,-0.06778908130045372,2.3608373145247972e-05,-3.076570127697904e-05,-0.0011954181830654362,-3.853989020088774e-05
25813.0,0.010204782709479332,-0.0670384441356009,7.033263134402195e-05,-3.052478295890748e-05,-0.0011958114742705835,-1.623702773706574e-05
25814.0,0.009523550979793072,-0.0676349960270179,9.048539511251317e-05,-2.9854966558759695e-05,-0.0011959661084319977,-6.203700026874562e-06
25815.0,0.01010533981025219,-0.0679435058906195,5.8252841883785617e-05,-2.8940580893282817e-05,-0.0011960287989288502,-1.9351611208913032e-05
25816.0,0.010378075763583183,-0.06759811385942605,2.37757078364514e-05,-2.833602848676886e-05,-0.0011962296314161236,-3.024436901213917e-05
25817.0,0.009244406595826149,-0.06707716942855356,6.325831706995102e-05,-2.8116236176425134e-05,-0.001196509222660506,-1.1440583725343273e-05
25818.0,0.010661016218364239,-0.06758169562736169,1.5649765419661144e-05,-2.744183823219596e-05,-0.0011966311909091495,-3.3189851729516916e-05
25819.0,0.010129728354513645,-0.06707750846207348,-4.462828369871413e-05,-2.728331035968293e-05,-0.001196967395091296,-5.4018013490620286e-05
25820.0,0.009326036088168621,-0.06612403025514364,5.373716655837593e-05,-2.7699515344010166e-05,-0.0011974711690345206,-1.0879734351272581e-05
25821.0,0.010148320347070694,-0.06739011127024304,2.2246424493202806e-05,-2.7154173363231873e-05,-0.0011975815800640084,-2.3802014322132137e-05
25822.0,0.01042422279715538,-0.06701703598693379,-2.2084340539401834e-05,-2.6922271677874632e-05,-0.0011978296975643234,-3.861417406702753e-05
25823.0,0.009479180909693241,-0.06631120179703844,3.6497876857413115e-05,-2.7131613137118895e-05,-0.0011981957283059832,-1.1582581973586384e-05
25824.0,0.01057474035769701,-0.06702500549531752,2.9657131368077743e-06,-2.6745657565744554e-05,-0.0011983182111030256,-2.669756785826717e-05
25825.0,0.009202017448842525,-0.06665405518532949,-4.383053680221427e-05,-2.6718367021711387e-05,-0.001198563882588299,-4.253544017642708e-05
25826.0,0.010558444075286388,-0.06588957351269573,-2.582931603613067e-05,-2.7181149293327347e-05,-0.0011990129906546195,-3.635414890115521e-05
25827.0,0.009472810663282871,-0.06615802191772878,-7.160258409923982e-05,-2.7425825513699708e-05,-0.001199357366623985,-5.07287215427945e-05
25828.0,0.010663201101124287,-0.06534357930013832,-1.5578776681011666e-05,-2.8189338267310068e-05,-0.0011998982971833988,-2.7144248030996555e-05
25829.0,0.009284702129662037,-0.06605254824645619,-6.798020671770626e-05,-2.8333982568337787e-05,-0.0012001503234409002,-4.523850814869226e-05
25830.0,0.010053951293230057,-0.06518743350794036,-3.894928905708897e-05,-2.9017452255581316e-05,-0.0012006051491984056,-3.403934203302193e-05
25831.0,0.01063503511250019,-0.06556775802709298,-6.134208645093453e-05,-2.9431679312310376e-05,-0.0012009671587961332,-3.816966601765425e-05
25832.0,0.009514829143881798,-0.0650403567558099,-3.1951884208963825e-05,-3.0015338784220244e-05,-0.0012013303366467702,-2.3507855789554117e-05
25833.0,0.010116617195308208,-0.06531216906332118,-4.3558003493961914e-05,-3.0338583765431143e-05,-0.0012015681566248757,-2.927152811208658e-05
25834.0,0.010398242622613907,-0.0651601341858128,-6.001622712034225e-05,-3.079151045391802e-05,-0.0012018725290761198,-3.124873063116075e-05
25835.0,0.009175499901175499,-0.06471874568264344,-1.9080930840248543e-05,-3.134218933992965e-05,-0.001202159251800938,-1.1623578965460042e-05
25836.0,0.010742181912064552,-0.0651446901132259,-7.300116882260173e-05,-3.1547160170067125e-05,-0.0012022841144006542,-3.6051965427660976e-05
25837.0,0.010133171454071999,-0.06445068173352114,-0.00013368937757551305,-3.22868935300942e-05,-0.001202649435147589,-5.643704890490184e-05
25838.0,0.009230499155819416,-0.06336447707075592,-3.245191999957211e-05,-3.3520913216947e-05,-0.0012031703772798627,-1.1781928036225248e-05
25839.0,0.010032285004854202,-0.06456285763773809,-6.950117179219493e-05,-3.384648012733744e-05,-0.0012032885769398289,-2.6866365951951102e-05
25840.0,0.010539408773183823,-0.06400433063716626,-0.00010801894370514037,-3.4578981387070655e-05,-0.0012035717325528464,-3.82939297902471e-05
25841.0,0.010098228231072426,-0.06323196636356383,-7.59305993188613e-05,-3.566978133388453e-05,-0.001203958433395733,-2.1951772457489958e-05
25842.0,0.010291188023984432,-0.06346229915652572,-5.3436239329513674e-05,-3.645119740824875e-05,-0.0012041843432135527,-1.0728991791341672e-05
25843.0,0.009194962680339813,-0.06362764270912959,-5.508954279199397e-05,-3.6942541634661336e-05,-0.0012042829958926718,-8.02316981835144e-06
25844.0,0.010239615105092525,-0.0634291104020246,-0.00010683768033753409,-3.750663734916688e-05,-0.0012043651500635345,-3.067079558435806e-05
25845.0,0.010055302642285824,-0.06268848361949805,-0.0001514936482028498,-3.858092255856058e-05,-0.0012046735541954149,-4.421907199482519e-05
25846.0,0.010274632833898067,-0.061776081299008634,-6.345455421960985e-05,-4.013746417051258e-05,-0.0012051278889244174,-3.7863625265724194e-06
25847.0,0.010098839178681374,-0.06270305336392529,-8.4746423077345e-05,-4.077828150873134e-05,-0.0012051661267906454,-9.720867559740996e-06
25848.0,0.009218425489962101,-0.06222749957327152,-7.543984734209512e-05,-4.1559510095410646e-05,-0.0012052557378839427,-3.393880189007108e-06
25849.0,0.010264058597385883,-0.06218039139973064,-0.00012985110072240866,-4.2333829109107754e-05,-0.0012052905728690752,-2.6042200156194478e-05
25850.0,0.010347706265747547,-0.061335002904497886,-0.00018460343826554786,-4.367749015766724e-05,-0.0012055600499068053,-4.395328188248925e-05
25851.0,0.010133560746908188,-0.060254039501623224,-9.947160926003355e-05,-4.5548180313419284e-05,-0.0012060054531587874,-4.052893403955148e-06
25852.0,0.009381701238453388,-0.06107832958590626,-0.00010596013354143329,-4.648139323320509e-05,-0.0012060434761938547,-4.243545154712602e-06
25853.0,0.010110283270478249,-0.06078883430804678,-0.0001501100656424281,-4.7552680198686684e-05,-0.0012060863796374399,-2.163380961889434e-05
25854.0,0.009990081191062927,-0.06001545036963969,-0.00018979221819296228,-4.9052291942050325e-05,-0.0012063025031520047,-3.319663916786938e-05
25855.0,0.010210911743342876,-0.05911949329215528,-0.00012532964274888125,-5.099024353159194e-05,-0.0012066414711047234,-2.0197004934869236e-06
25856.0,0.010350723750889301,-0.05964701499427497,-0.0001522212934827358,-5.2287496041483255e-05,-0.001206662376466591,-9.642124232907785e-06
25857.0,0.009206888265907764,-0.05899160308735933,-0.0001516683396269643,-5.368898048227076e-05,-0.0012067511504270493,-5.9747485025602756e-06
25858.0,0.010467909276485443,-0.05871371228090353,-0.00021496786374448616,-5.5276630901601e-05,-0.001206813693552324,-3.242007882289694e-05
25859.0,0.009985674172639847,-0.05765361696860534,-0.00026471670074059794,-5.742322994654188e-05,-0.0012071374298961008,-4.672016765424608e-05
25860.0,0.011148936115205288,-0.056494704505975865,-0.0001901321870224614,-6.0374539531726724e-05,-0.0012076583100605696,-1.09629052721218e-05
25861.0,0.008331270888447762,-0.05703982901976335,-0.0002616187886745994,-6.195858228642386e-05,-0.001207749644994116,-3.709664859395901e-05
25862.0,0.010756718926131725,-0.0557333218338545,-0.0003099523140431249,-6.477274206199159e-05,-0.0012081486832161428,-5.879693530892872e-05
25863.0,0.00935446098446846,-0.05480881379035216,-0.00035488286456963935,-6.767217889075372e-05,-0.0012086986968534964,-6.828430019847204e-05
25864.0,0.010586370714008808,-0.05353884333599841,-0.00026754654926606245,-7.14291004551373e-05,-0.001209421579769344,-2.792070357460824e-05
25865.0,0.009194962680339813,-0.054202595252858005,-0.0003174667723100015,-7.388918099089244e-05,-0.0012096783095967214,-4.198888742889311e-05
25866.0,0.010220910422503948,-0.05298931545135287,-0.00030156820165851844,-7.713398043279442e-05,-0.0012101074742538727,-3.2874540229348795e-05
25867.0,0.010357632301747799,-0.052759695139050634,-0.0003412439386776337,-8.025751297947269e-05,-0.0012104479766536574,-4.0992810672890365e-05
25868.0,0.010113321244716644,-0.05155376944219199,-0.00027407827983941474,-8.370862255413199e-05,-0.0012108625501167161,-6.152328812753278e-06
25869.0,0.009992229752242565,-0.05185184310533162,-0.00028255414125711047,-8.644727569638686e-05,-0.0012109240255997245,-4.233008177158293e-06
25870.0,0.009427757002413273,-0.05121567795505737,-0.00029357391199349964,-8.911112748018444e-05,-0.001210963933372208,-3.0277243368521825e-06
25871.0,0.010367298498749733,-0.05053931449378387,-0.00033702355428284926,-9.215469585726675e-05,-0.0012109953226941803,-1.6432063586642822e-05
25872.0,0.010402741841971874,-0.04940736101031861,-0.0004023153996447178,-9.566066488713502e-05,-0.001211166261209603,-3.605320951759143e-05
25873.0,0.00925496220588684,-0.04782109921145642,-0.0003375034318721991,-9.938407870569314e-05,-0.0012114999323010892,-1.7335853384695482e-06
25874.0,0.010703181847929955,-0.04803294261164385,-0.000414604395096218,-0.00010299643931132172,-0.0012115184871802156,-3.027091180572245e-05
25875.0,0.009328184649348259,-0.046406322416224874,-0.0004685537690613793,-0.00010686394566521059,-0.0012118008598350435,-4.366986020757868e-05
25876.0,0.010829681530594826,-0.04488672660202998,-0.0004503531896757113,-0.0001119382337641052,-0.0012122737905135772,-3.0347097489023164e-05
25877.0,0.009132001549005508,-0.04435697445503917,-0.000503918735593855,-0.00011605085978982336,-0.0012125509202548547,-4.313861483063085e-05
25878.0,0.009896618314087391,-0.04279713400083928,-0.0004920604765989238,-0.00012103795117731328,-0.001212977846660432,-3.288804534966525e-05
25879.0,0.0104440376162529,-0.042202663766280596,-0.000517546336858467,-0.00012617704930438376,-0.0012133213306431889,-3.151668008562105e-05
25880.0,0.010496741160750389,-0.04082523476342838,-0.0005183116149703646,-0.00013160959924108162,-0.0012136521530762938,-2.224018769548021e-05
25881.0,0.009031003341078758,-0.0398420236875704,-0.0004913442012859864,-0.00013629047316759892,-0.001213853004285678,-2.0836012790974002e-06
25882.0,0.010623683221638203,-0.039349611646175,-0.0005813277771783902,-0.00014151035831485009,-0.0012138751398056273,-3.3706634401570324e-05
25883.0,0.009299146942794323,-0.037271272782716566,-0.0006301532101988867,-0.00014691621073675994,-0.0012141885827518745,-4.206890906457412e-05
25884.0,0.01007587555795908,-0.03553706196876007,-0.0006088118954719252,-0.00015326555606517235,-0.0012146124638444682,-2.4457820488465326e-05
25885.0,0.010622535832226276,-0.034788963051123556,-0.0006506445409051356,-0.00015973268223990847,-0.001214872267918985,-2.8320400718454444e-05
25886.0,0.010323706082999706,-0.03296542137479194,-0.0006602818729951951,-0.00016644974524472137,-0.001215164639412155,-2.0531209552114133e-05
25887.0,0.009442312642931938,-0.031624628030215436,-0.0006429126555838303,-0.00017268433312200268,-0.0012153585015116837,-1.921411681848558e-06
25888.0,0.010048765689134598,-0.030725653063610168,-0.0007164521337023673,-0.00017914481175654388,-0.001215377809327467,-2.3188613039525284e-05
25889.0,0.010077728889882565,-0.028601240528318153,-0.0007464398072630345,-0.00018636502212257422,-0.0012156114978830116,-2.0803604732293566e-05
25890.0,0.010201468132436275,-0.026803705736118087,-0.0007330565142203877,-0.00019397980402914995,-0.001215823725193728,-1.3039415725569588e-06
25891.0,0.010065617971122265,-0.025594480901560905,-0.0007754075513492163,-0.00020135847085253492,-0.001215836850171454,-5.480583845066723e-06
25892.0,0.00958351232111454,-0.023645115367946647,-0.000793675121970288,-0.00020878959867477539,-0.00121588937341426,5.292251411628484e-07
25893.0,0.010247225873172283,-0.022020379139014338,-0.0008562442240240299,-0.00021692256691952248,-0.0012158839503247007,-1.219461933355451e-05
25894.0,0.009327887557446957,-0.01970454983623205,-0.0009030782131131526,-0.00022490951676293206,-0.00121599770036265,-1.661316593398385e-05
25895.0,0.010460983030498028,-0.017567754115817815,-0.000934084133581629,-0.00023435660262552122,-0.0012161714904095683,-1.4358528711618083e-05
25896.0,0.009816676378250122,-0.015478090057585377,-0.0009938801592063306,-0.00024352620427495024,-0.0012163124434391981,-2.2225042880837612e-05
25897.0,0.010219523683190346,-0.012952112337984673,-0.0009982819910803631,-0.0002536831861002123,-0.0012165395727912788,-6.689832325401524e-06
25898.0,0.01039696391671896,-0.011070855914970038,-0.0010461106007835913,-0.0002640622879401852,-0.0012166091267365748,-7.583643445184854e-06
25899.0,0.009294073097407818,-0.008491463080811019,-0.0010838828407719622,-0.00027378491633184114,-0.001216679609673099,-6.192540227581635e-06
