tick,tick_dt,input_force,output_ang_vel,output_speed,output_position,output_angle
2426.0,0.010521920397877693,-0.054212587168044654,-0.0002969480212407331,-3.1402131414299874e-05,-0.0012099015195853587,-7.740691491688228e-05
2427.0,0.009487872943282127,-0.052796024829898494,-0.0003378605628197118,-4.063611601933444e-05,-0.0012101994590183658,-8.02243200131734e-05
2428.0,0.010527457110583782,-0.05162853857271449,-0.00031034202806651923,-2.514761821386861e-05,-0.0012106272539869,-8.378113259761562e-05
2429.0,0.010255958884954453,-0.051467512495244665,-0.000360776941122449,-3.8190006846065204e-05,-0.001210885166925356,-8.696398767773922e-05
2430.0,0.009565575048327446,-0.05011655382012394,-0.00029437124909141154,-3.957240372164898e-06,-0.001211250476301938,-9.041502658375203e-05
2431.0,0.010391087271273136,-0.050411814984202115,-0.0003448467346609079,-2.062262429322461e-05,-0.0012112915963319987,-9.347386392321456e-05
2432.0,0.009419429115951061,-0.04919323930953691,-0.0003882490630188287,-3.093731137015242e-05,-0.0012114858496797137,-9.672212329622017e-05
2433.0,0.010252034291625023,-0.04793577138926741,-0.00038275165323202654,-2.3785609449663486e-05,-0.0012118030200567711,-0.00010070246600398049
2434.0,0.010398272424936295,-0.04738233391117571,-0.0004262152304469138,-3.258471500314489e-05,-0.001212050349303622,-0.00010468242196538185
2435.0,0.009353910572826862,-0.04598449458330579,-0.00038065264022052166,-5.886063493523471e-06,-0.0012123551438138025,-0.00010866920111575907
2436.0,0.010594382882118225,-0.04588196159406842,-0.0004447758532640596,-2.8032475199914227e-05,-0.0012124175030241214,-0.00011270198093134447
2437.0,0.009351576678454876,-0.044352411301009774,-0.0004906577561412713,-3.744494237177038e-05,-0.0012126796508654402,-0.00011686133642786852
2438.0,0.010358642786741257,-0.04288632537933709,-0.0004825819982915921,-2.7960164979994377e-05,-0.0012130675296476395,-0.00012194388485427994
2439.0,0.010210921987891197,-0.042196466388234335,-0.0005247451559440013,-3.4365988603038774e-05,-0.0012133530287110187,-0.00012687149199159604
2440.0,0.009699796326458454,-0.040639448395418006,-0.000465352258529644,7.588717286243628e-08,-0.0012136863718010256,-0.00013196141312754852
2441.0,0.00949863251298666,-0.04052788885007534,-0.0005143942424906356,-1.3337805792927633e-05,-0.0012136856509766581,-0.00013638162322040997
2442.0,0.0106269009411335,-0.03906925687266263,-0.0005243979375578593,-6.502682385127563e-06,-0.0012138273905175916,-0.00014184803988004735
2443.0,0.009498835541307926,-0.03789200004201803,-0.0006054496045386936,-3.1115557222344854e-05,-0.0012138891584281453,-0.0001468292096471105
2444.0,0.010603123344480991,-0.03584894818774104,-0.000610049249011166,-2.421568098048402e-05,-0.001214219080519306,-0.00015324886648290152
2445.0,0.009389965794980526,-0.03472374052992109,-0.0006555351900408398,-3.106051783624979e-05,-0.001214446464935415,-0.00015897720806436994
2446.0,0.010642677545547485,-0.032988130663298504,-0.0006636483981522402,-2.473564125662942e-05,-0.001214777032011144,-0.0001659538577117338
2447.0,0.009348909370601177,-0.03171599100326859,-0.0007129016819503067,-3.2366388386167684e-05,-0.001215008283279476,-0.00017215824644000374
2448.0,0.01059890165925026,-0.02984351830123311,-0.0007200341730185751,-2.4622605288897792e-05,-0.001215351331447046,-0.00017971422125970916
2449.0,0.009419632144272327,-0.02848042755796357,-0.0007678504617123314,-3.064406812636583e-05,-0.001215583267331301,-0.00018649667830084946
2450.0,0.010472920723259449,-0.026522795673059183,-0.0007739109742426762,-2.1158005580426983e-05,-0.0012159042002274267,-0.00019453831531368086
2451.0,0.009499020874500275,-0.025068793349726413,-0.0008208273353180296,-2.599764937180559e-05,-0.001216105180564098,-0.00020188971181301689
2452.0,0.010484032332897186,-0.02302520014853551,-0.0008311951382092002,-1.6777448071797322e-05,-0.0012163777407606913,-0.00021049529213621696
2453.0,0.010213403962552547,-0.021386429243289467,-0.0008867738731686134,-2.3582092825999687e-05,-0.0012165490956153094,-0.00021898462385445722
2454.0,0.009632186032831669,-0.019026519174670565,-0.000866845892383301,1.7345500682524192e-07,-0.001216776242720453,-0.00022752619476987197
2455.0,0.010273458436131477,-0.017743689747592793,-0.0009377914127081984,-1.4920936602592534e-05,-0.00121677446073765,-0.0002364317000158031
2456.0,0.009836331941187382,-0.01517973981081781,-0.000979197182600269,-1.4512784492159452e-05,-0.0012169212280229464,-0.000245656127642796
2457.0,0.009340706281363964,-0.012880523323915639,-0.0009902024053053233,-3.0326159953820738e-06,-0.0012170567876802123,-0.00025480252091700424
2458.0,0.010728104040026665,-0.011069424458056223,-0.0010558103347174746,-1.2464493070989367e-05,-0.0012170893219001242,-0.0002654255153418044
2459.0,0.010197347961366177,-0.008253323516435405,-0.0011178327691160057,-1.85641039723284e-05,-0.001217216426673131,-0.000276191980706125
2460.0,0.009526500478386879,-0.005408761270791609,-0.0011245331737229686,-2.581882614325316e-06,-0.0012173932776185041,-0.00028684101511586513
2461.0,0.010278829373419285,-0.0033835089125430137,-0.0011877103097329424,-9.129038416141582e-06,-0.001217419816349359,-0.0002983998997333132
2462.0,0.009525279514491558,-0.00042202778512292344,-0.0012269305534136667,-4.782423004509215e-06,-0.0012175067729919711,-0.00030971317241576285
2463.0,0.010424569249153137,0.0022075933645792564,-0.0012595101299988196,4.74162786566833e-06,-0.0012175566276917604,-0.0003225033949337254
2464.0,0.009442297741770744,0.005009623718989616,-0.0013049690828439023,7.706819778188631e-06,-0.001217511855829672,-0.0003343960645899506
2465.0,0.010193570517003536,0.00784615703429866,-0.0013492421250102004,1.2582473162722705e-05,-0.0012174332958188013,-0.00034769835895842935
2466.0,0.010429587215185165,0.01088656839409051,-0.0014180258376314345,1.0025197251916291e-05,-0.001217302065817568,-0.000361770397375625
2467.0,0.010661437176167965,0.01446198181690641,-0.0014901335243070735,6.500990326540412e-06,-0.001217195182806888,-0.0003768885907577155
2468.0,0.008689322508871555,0.01822124249110746,-0.0015470053505612156,5.398722922221128e-06,-0.0012171386936053136,-0.00038983684153170105
2469.0,0.010227644816040993,0.021366797561144832,-0.0015469114474284656,3.401706592626676e-05,-0.001217083477384805,-0.00040565906278575614
2470.0,0.01029818132519722,0.024279564548898035,-0.0016252963006041835,3.3368521359218394e-05,-0.001216733163471745,-0.00042158943736539774
2471.0,0.010225903242826462,0.028435132719699163,-0.0017621308772253806,2.450803320330251e-06,-0.0012163919402009694,-0.0004382095600762999
2472.0,0.009322725236415863,0.03326835831722955,-0.0018347475641173803,3.281051071083172e-07,-0.0012163690920350054,-0.00045463742207527656
2473.0,0.010157570242881775,0.03724354965024159,-0.001845176949063272,2.9251625910786e-05,-0.001216365759284333,-0.00047327399933575506
2474.0,0.010540254414081573,0.04080282430272632,-0.001948253748323287,2.3172453902895373e-05,-0.0012160574397052078,-0.0004927226338178808
2475.0,0.009089763276278973,0.04589151702058128,-0.0020527433239482754,8.923468621496858e-06,-0.0012158468075846999,-0.0005104317991922627
2476.0,0.01059812307357788,0.05051329901469249,-0.0020601122425491485,4.411493740045547e-05,-0.001215752235566006,-0.0005321870255779319
2477.0,0.009449799545109272,0.05458590250349169,-0.0021643065359372485,3.921675431711551e-05,-0.0012153353582506268,-0.0005516546733104468
2478.0,0.010439346544444561,0.05975825570364887,-0.0022540369861574617,3.8271936319969136e-05,-0.001214925960961962,-0.0005742486192675022
2479.0,0.010328161530196667,0.06502491187319134,-0.0023797533444695697,2.9907633353335872e-05,-0.001214530682221576,-0.0005975286773555741
2480.0,0.010213718749582767,0.07114577826552039,-0.002452646910909273,5.5986781176631e-05,-0.0012142252140660394,-0.0006218348087093652
2481.0,0.009474169462919235,0.07710096713186523,-0.0023263988245999603,0.00019265443388732895,-0.0012136947858134887,-0.0006450716011760251
2482.0,0.01038325484842062,0.08118059507500988,-0.0020564195811223506,0.00042569715500574473,-0.0012116944057287585,-0.0006692271930509126
2483.0,0.009516390971839428,0.08478199487280721,-0.0016977694631799946,0.0007068164166479364,-0.0012076433051661241,-0.0006887968857870191
2484.0,0.010484068654477596,0.08713093968210332,-0.0012306566501066431,0.0010646835037108747,-0.0012002329933278753,-0.0007065964173984737
2485.0,0.009096246212720871,0.08910189519853692,-0.0007655622700267268,0.0014105298483493875,-0.0011905483700394989,-0.0007177907732911661
2486.0,0.010513623245060444,0.09004339776360751,-0.00020197797118410278,0.0018295231405810967,-0.0011757185906380412,-0.0007258396065688603
2487.0,0.009546445682644844,0.09070484014118313,0.0003349487268099817,0.0022225792738771815,-0.001158253147351342,-0.0007277677782998601
2488.0,0.010362346656620502,0.09062449555401175,0.0009105604292345804,0.002647584551873434,-0.0011352220104436067,-0.0007242969234804614
2489.0,0.010376309975981712,0.0902607831212077,0.0014806822253723107,0.0030661253938633224,-0.0011077498524457473,-0.0007148486662148604
2490.0,0.009375317953526974,0.08936830783995237,0.001969058431334716,0.0034280926052210475,-0.0010790039519928956,-0.0007009667995638592
2491.0,0.010406587272882462,0.08834155074254428,0.002480827406048994,0.0038094384417071197,-0.0010433292071171398,-0.0006804756211527693
2492.0,0.009647908620536327,0.08695370075943915,0.0029196929315555634,0.00413730939946701,-0.0010065760931359912,-0.0006565408250358865
2493.0,0.010456104762852192,0.0853938090724522,0.00334532409749541,0.0044613399726365745,-0.0009633159526188311,-0.0006260122098681824
2494.0,0.00960029661655426,0.08367014135904938,0.003691829019599985,0.004727189856099677,-0.00092048576557423,-0.0005938961062537198
2495.0,0.010666899383068085,0.0819175922547803,0.0040220536166414396,0.004986934344773856,-0.0008700613070145546,-0.0005545157375621559
2496.0,0.009446242824196815,0.07999036791702942,0.00426609799276091,0.00518219783621447,-0.0008229535142454939,-0.0005165224424474219
2497.0,0.010440902784466743,0.07819716247007848,0.00448110345925684,0.005362476232991826,-0.0007688466904277047,-0.0004719805280359965
2498.0,0.009411297738552094,0.07632777026381538,0.0046301344402304824,0.005491600172636227,-0.0007183788299831094,-0.0004298075291836746
2499.0,0.010368606075644493,0.07458782508280509,0.004742441471004022,0.005599792413943919,-0.000661438591068103,-0.00038179948909565004
2500.0,0.009550298564136028,0.0728331792509008,0.004804304065954894,0.005667860809350423,-0.0006079589016177545,-0.0003365077571246212
2501.0,0.010412734933197498,0.07120921128657567,0.004824554197091504,0.005710359568361754,-0.0005489409693717304,-0.00028648181234734987
2502.0,0.009566500782966614,0.06962094388673748,0.004806381419511107,0.005720950983336727,-0.0004943128100899768,-0.00024032771084340912
2503.0,0.010417550802230835,0.06819645832282023,0.00474657702738933,0.005704898332297847,-0.00043471451258399397,-0.00019025698823075382
2504.0,0.009553206153213978,0.06683358234049083,0.0046618366284475925,0.005666015592510991,-0.000380214442732426,-0.00014491195936599396
2505.0,0.010355550795793533,0.06563324747236557,0.004537332642494054,0.005600989800166617,-0.00032153973045442023,-9.663607335841406e-05
2506.0,0.010231255553662777,0.06452973222895864,0.004391157222579246,0.005516186257353609,-0.00026423457245545697,-5.021346356108136e-05
2507.0,0.009387076832354069,0.06347836011734145,0.0042311384813264906,0.005420182894785254,-0.00021245370823610302,-8.99333332978348e-06
2508.0,0.010403569787740707,0.06272169790753573,0.004038529610273069,0.00529989155692342,-0.00015606445722788617,3.5025611142291895e-05
2509.0,0.009725000709295273,0.061961794474202414,0.0038454179988285683,0.00517427463303509,-0.00010452300807761788,7.430031446670745e-05
2510.0,0.010198162868618965,0.06130749777546894,0.003626637883282133,0.0050307315722999315,-5.17549126429624e-05,0.00011351651351668
2511.0,0.010248273611068726,0.06082454209720077,0.0034017186958052066,0.004878163014936125,-1.9859902619073885e-07,0.00015068329083282243
2512.0,0.010233404114842415,0.060365695900035224,0.0031683064869538267,0.0047178119439914455,4.972161444372868e-05,0.0001854944529320118
2513.0,0.009335391223430634,0.0600561431060459,0.0029524461277230275,0.0045668534469207305,9.376423465946263e-05,0.0002150718335034589
2514.0,0.010476884432137012,0.05986143631734517,0.002709942895437408,0.004394605270985772,0.00014161063044135767,0.0002460042703757235
2515.0,0.009982775896787643,0.059724773577554194,0.0024833520771335043,0.004228872222909907,0.00018548099001645035,0.00027305702299396697
2516.0,0.009546704590320587,0.05959482202710534,0.0022642886143461123,0.004068702757213841,0.00022585278387878357,0.0002967648516681196
2517.0,0.0102074034512043,0.05964405688657316,0.00203850341305737,0.003899390063507002,0.0002673836744446926,0.0003198773590847187
2518.0,0.010495549999177456,0.05969374714823917,0.0018142475762872507,0.003727225476834423,0.0003083099178225261,0.0003412725735799562
2519.0,0.00912550464272499,0.059764594417166514,0.0016233805169487854,0.0035793692970303354,0.00034232273121586145,0.0003578284982604181
2520.0,0.010434272699058056,0.05992582499048932,0.0014134132108680959,0.0034143060574836834,0.0003796708465517117,0.00037476729326859953
2521.0,0.01027029287070036,0.06016286329415035,0.0012225368377078672,0.0032573561560931804,0.0004147367697122754,0.00038928346089153184
2522.0,0.009697889909148216,0.060296971375042197,0.0010449963780153155,0.0031120871092424132,0.0004463262511089533,0.00040113948855350094
2523.0,0.010420401580631733,0.06058378934477694,0.0008676741545209437,0.0029624024271368873,0.00047875544854116654,0.00041202877046272616
2524.0,0.009709463454782963,0.06086701914850538,0.0007149147118367831,0.002828752376011944,0.0005075187866458125,0.000420453420956707
2525.0,0.009363891556859016,0.06110143508293846,0.0005737654249006734,0.00270441053510432,0.0005340069171359956,0.00042714780479074973
2526.0,0.010476364754140377,0.06141130729448688,0.00042945874964814474,0.0025720322009513963,0.0005623393083466884,0.0004331587806653235
2527.0,0.010433012619614601,0.06170823699448531,0.0002981503684104428,0.0024465714979374545,0.0005891733527572694,0.00043763932922000654
2528.0,0.00949055701494217,0.06197466701945302,0.00018519231127041587,0.002337521908960546,0.0006123926790495772,0.00044046894229043184
2529.0,0.010477827861905098,0.062292418059797496,7.201386143255944e-05,0.002223833030146994,0.0006368848312350976,0.0004424093554492716
2530.0,0.009470761753618717,0.06262684902884963,-1.694219204872943e-05,0.0021274616966929904,0.0006579462240434477,0.0004430913815738575
2531.0,0.010533828288316727,0.06283935796408538,-0.00011266500005360281,0.002024624590082649,0.0006803565402463826,0.00044291291543198846
2532.0,0.009618094190955162,0.06319298146808051,-0.00018545406197366046,0.0019375384655577416,0.0006998295702551215,0.00044182929284944893
2533.0,0.010229532606899738,0.06339170114019044,-0.00026059751306684086,0.001848793954956041,0.0007196496831656669,0.00043993218447540736
2534.0,0.009769889526069164,0.06371485907424015,-0.0003194146909614062,0.0017702947649289851,0.0007377121958620519,0.000437386175561976
2535.0,0.010085293091833591,0.0639123462550123,-0.000376821622168575,0.00169304094198417,0.0007555661374252994,0.00043416478478579273
2536.0,0.0094595393165946,0.06418218133424837,-0.0004214531480179633,0.0016255653649672253,0.000771581524780603,0.0004306002258355461
2537.0,0.010263885371387005,0.06437141610063418,-0.0004662042304586385,0.0015560061341792439,0.0007882661413503235,0.00042627447903487956
2538.0,0.01048193871974945,0.06461721798607112,-0.0005022443658658339,0.0014899520634982864,0.0008045761022963446,0.00042138775486032416
2539.0,0.009464910253882408,0.06478265681377761,-0.000532610628281581,0.0014332039177144523,0.0008186783648599427,0.00041663405701188597
2540.0,0.010382125154137611,0.06497850590269115,-0.0005612098802148287,0.0013747650977668675,0.0008335580673050545,0.00041110442681064274
2541.0,0.010302366688847542,0.06519846333856139,-0.0005800585577650407,0.0013211334459690715,0.0008477214014532781,0.00040532263683526536
2542.0,0.009338188916444778,0.06529891400877366,-0.0005981386177522645,0.0012741246925610538,0.000860058395155571,0.0003999059404402549
2543.0,0.010339958593249321,0.06546903816167604,-0.0006138728484680492,0.0012253252564440001,0.0008732327917192889,0.0003937212118996731
2544.0,0.009562019258737564,0.06564538137071223,-0.0006209355015977112,0.0011834101862499662,0.000884949375419624,0.00038785134790020554
