tick,tick_dt,input_force,output_speed,output_ang_vel,output_angle,output_position
2067.0,0.009781393999901411,0.047505628860901095,1.0101742718764163e-05,-0.0020976942947524896,-0.0005267434783587684,-0.0012361113743572726
2068.0,0.009212294000008114,0.05262853521379245,3.140196444760232e-05,-0.0021269759929361588,-0.000546068054924168,-0.001236018314133435
2069.0,0.010961037000015494,0.05654441519283986,3.0096163370167283e-05,-0.0022305569285017393,-0.000569381917480886,-0.0012356741160392515
2070.0,0.01027568099993914,0.06228084924793072,4.607781748984101e-05,-0.002302174825335332,-0.0005923024089303739,-0.0012353648574651376
2071.0,0.009351643999934822,0.06766913225094442,2.3599952092808627e-05,-0.0024360933809617676,-0.000613831528322522,-0.0012349339541196786
2072.0,0.009768265000047904,0.07331067577724475,9.268726701656362e-05,-0.0024444523716146568,-0.0006376279340326192,-0.0012347034235336476
2073.0,0.010590396999987206,0.07889010537420897,0.0002825187701431869,-0.0022394976165085144,-0.0006635156550955787,-0.0012337218285790983
2074.0,0.009936316999983319,0.08295620358565729,0.0005400232383765639,-0.001925773488021156,-0.0006857680133339144,-0.0012309146325205102
2075.0,0.00954284399995231,0.0859974776623389,0.0008443453785420996,-0.0015350980729694355,-0.0007041453693093443,-0.0012257612750003336
2076.0,0.010371345000066867,0.08818142463427847,0.0012195468958019818,-0.0010384497472554692,-0.0007200664010330481,-0.0012170042777802615
2077.0,0.009893669999883059,0.08977954466504157,0.0016085503294225648,-0.000514245412477667,-0.0007303404801438557,-0.001204938483243815
2078.0,0.010064072999966811,0.09060014717474102,0.0020204233094402915,4.244064519101497e-05,-0.0007355158835149289,-0.0011887499153043857
2079.0,0.010322456999801943,0.0909408370476625,0.0024499252620943843,0.0006267865156768676,-0.0007350777917799009,-0.0011678941825712908
2080.0,0.010327346999929432,0.0907216201510608,0.0028753725342830247,0.001204997460220314,-0.0007286047499376291,-0.001142592954265749
2081.0,0.009257127999944714,0.0900730975471789,0.003245179945506666,0.0017056878928292808,-0.0007174499342087613,-0.0011159752626683657
2082.0,0.009972390000029918,0.0891747642429036,0.0036263737464234964,0.0022187165269276607,-0.0007004401493231385,-0.0010836130626314974
2083.0,0.009919576000129382,0.08796739841961067,0.003982636301924573,0.002697698692418069,-0.0006784314221115364,-0.0010476409726489755
2084.0,0.009808689999999842,0.08645762374660432,0.004306397342744759,0.0031261482703907662,-0.0006519705319242027,-0.0010085765277806516
2085.0,0.010447713999838015,0.08488382633470858,0.004619876132948864,0.00353715810878044,-0.0006193094288740716,-0.000963584519973992
2086.0,0.010097072999997181,0.08304802399457593,0.004887369085997826,0.0038825991394498623,-0.0005835944852371835,-0.0009169372934086626
2087.0,0.009258590000172262,0.08117838935203162,0.005099462933640774,0.004148749314429552,-0.0005476470916699957,-0.0008716871468618921
2088.0,0.010381956000173886,0.07949053919545597,0.0053041637412120455,0.004400265050485381,-0.0005045749588318364,-0.000818744747060316
2089.0,0.009600621000117826,0.07755582132458672,0.00545813216119934,0.004583711761927308,-0.000462329681782062,-0.0007678214812583721
2090.0,0.010121591000142871,0.07573673574779266,0.005585550331788785,0.004723709190082543,-0.0004159352260652895,-0.0007125764998979865
2091.0,0.010044148000133646,0.07397054842959769,0.0056786083025661205,0.00481818186863668,-0.00036848959185050903,-0.0006564744057033044
2092.0,0.01022655300016595,0.07220267323665797,0.005739291563053934,0.004864793728744758,-0.00031921619960645744,-0.0005984018169299296
2093.0,0.01007457500008968,0.0705446090192147,0.005767764804935963,0.0048679696940681005,-0.0002702054703262524,-0.0005405808936305607
2094.0,0.009479640999870753,0.06899433985562836,0.005766995542972739,0.0048322060417625564,-0.0002240588652282362,-0.00048590455390807826
2095.0,0.011036702999945192,0.06767143178084126,0.005739317954172495,0.0047558593104799094,-0.0001707272423107621,-0.0004222559368982805
2096.0,0.009867670999938127,0.06621250619855207,0.005687775537864303,0.004653371739305756,-0.00012379798731295376,-0.0003656222355624683
2097.0,0.009536233000062566,0.06500224053857798,0.005616537557267098,0.004521922530841188,-7.942235017102767e-05,-0.00031138228278133814
2098.0,0.010473474000036731,0.06408253402022387,0.0055211152131938,0.004360144857417445,-3.20621121140822e-05,-0.00025255762270507136
2099.0,0.010029240999983813,0.06307443818020672,0.005411333403316059,0.004182737931891613,1.166683145579742e-05,-0.00019718502764327374
2100.0,0.009159092000118108,0.062231001216556975,0.005297006177831855,0.0040010351398284,4.997691298637645e-05,-0.00014762212715898972
2101.0,0.01058619299988095,0.061656091258600124,0.005154501418691756,0.003781930722301067,9.233264317590556e-05,-9.15469974389e-05
2102.0,0.009482067999897481,0.06103787049050967,0.005016572408085321,0.0035769327273177088,0.00012819316745566568,-4.2671664481296726e-05
2103.0,0.010027409000031184,0.060533366127683313,0.004861925103819438,0.003347113290671343,0.00016406053487807737,7.631558832846136e-06
2104.0,0.010381642000083957,0.060223239821190516,0.0046968848101079375,0.0031104814011730527,0.0001988090667955502,5.810632469192057e-05
2105.0,0.010266828999874633,0.059876273006766664,0.004527804859084697,0.0028704506054046575,0.00023074384744868438,0.0001063284378694074
2106.0,0.010145073000103366,0.05968556898920245,0.004358014551369412,0.0026334277205204057,0.00025986477838370553,0.00015226334869504439
2107.0,0.009307570999908421,0.05958419399174371,0.004201249766323359,0.002418368996842226,0.0002843755938655762,0.00019282587855054924
2108.0,0.00962000899994564,0.059556573187552544,0.004039538638400498,0.0021995487294688243,0.0003076403253803879,0.00023324193911359947
2109.0,0.01081113300006109,0.05959794373837822,0.003859727777019787,0.0019627957560693758,0.00033141993923479075,0.00027691392859223294
2110.0,0.008985818999917683,0.0596287434640823,0.0037114254087453106,0.001770042435333799,0.00034905726663263676,0.0003115967437854874
2111.0,0.010359383000150046,0.05973874271441635,0.00354337488975369,0.0015525374353844907,0.0003673938141467779,0.0003500448210711685
2112.0,0.011141626999915388,0.059983375992953496,0.003368942142219244,0.0013381091007743397,0.00038469160715523716,0.00038952378241367044
2113.0,0.009168202999944697,0.06008983850261572,0.0032276892733112106,0.0011634876172151982,0.00039695966302720975,0.00042041092786860505
2114.0,0.010376585999892995,0.060348500939812,0.0030736088463067268,0.0009761115244932659,0.00040903269234705386,0.00045390332319405097
2115.0,0.009442456999977367,0.06068443343488569,0.0029401727679465852,0.0008235371964974408,0.00041824958344426386,0.0004829257425600523
2116.0,0.010127738999926805,0.06084221777652053,0.0028004280221959653,0.0006614719957766881,0.0004265901532271214,0.0005127030449685076
2117.0,0.010231885000166585,0.061193519270637736,0.002666744098969853,0.0005145951534532309,0.0004333582586187391,0.0005413567024428607
2118.0,0.010257737000074485,0.06144630348214215,0.002538039644232532,0.0003749363130520154,0.0004386368403643753,0.0005687114620565941
2119.0,0.010282106999966345,0.061772413977469146,0.0024158636394273248,0.0002473308367411375,0.000442491975653349,0.0005948078572487496
2120.0,0.009198054000080447,0.06208239089812784,0.002312321670319708,0.00014302568396593014,0.00044476693804557907,0.000617029101461033
2121.0,0.009684841000080269,0.062357504707985345,0.002208624469334603,4.1052576079935965e-05,0.0004461521190537168,0.0006394235691791194
2122.0,0.010727448999887201,0.06267482023434492,0.0021006216455545903,-5.767887828853068e-05,0.0004465925084699283,0.0006631164755338093
2123.0,0.008949929999971573,0.06292866265066382,0.0020149878086639815,-0.00013393922748373448,0.0004460762865467691,0.000681916892217948
2124.0,0.010333532000004197,0.0631747413272905,0.001921050927936986,-0.00021691941777677098,0.0004446922212535101,0.0007027388332183956
2125.0,0.010778948000051969,0.06353346134086482,0.0018308065451313152,-0.0002850085890505766,0.00044235405812909274,0.00072344574127608
2126.0,0.009182443000099738,0.06370104573260946,0.0017567954797424673,-0.0003429167454971185,0.000439736983005597,0.0007402570180209578
2127.0,0.010592767999924035,0.063971467136289,0.001676951480789552,-0.0004018802873282842,0.000436104545477257,0.000758866344961185
2128.0,0.010188459999881161,0.06428459508329229,0.0016064692960778223,-0.0004435094795829183,0.000432010004245072,0.0007759518980449509
2129.0,0.010458973000140759,0.06440210747428608,0.0015362491575855403,-0.000488713323115958,0.0004273713505728078,0.000792753917038184
2130.0,0.0091427229999681,0.06468089615806978,0.0014798288358061024,-0.0005186503743686085,0.00042290318003316467,0.0008067994175449229
2131.0,0.010198627000136185,0.06483909429501511,0.001419838720287553,-0.0005503802422723429,0.00041761365832149823,0.0008218916398653551
2132.0,0.010283773000082874,0.06507727235254467,0.001364100921622729,-0.0005711256447819618,0.00041195367284623885,0.0008364929389615204
2133.0,0.00915140799997971,0.06516704501151471,0.0013158690429903466,-0.0005915069807312942,0.00040672706905158765,0.0008489763830484383
2134.0,0.010824133000141956,0.06534539104364784,0.001262388405391242,-0.0006111175053428386,0.0004003245188216397,0.0008632195245805354
2135.0,0.009881263000124818,0.06555153595194128,0.001217496865671914,-0.0006190136644806223,0.0003942859060273669,0.0008756935164225144
2136.0,0.008934337999789932,0.06558490639894446,0.0011771843505615392,-0.0006317352406918344,0.0003887554287224085,0.0008865710449341122
2137.0,0.010583082000039212,0.06577219029748771,0.001133156521322577,-0.0006395905655568223,0.0003820697228678523,0.0008990292834452679
2138.0,0.009522158999970998,0.0659114650964798,0.0010960427032457147,-0.0006399281109769724,0.00037597943980773887,0.0009098193800131555
2139.0,0.009856466999963232,0.06591720581786116,0.0010573604581839435,-0.0006474918900853326,0.00036967200949954555,0.0009206224887482473
2140.0,0.0104380109999056,0.06610194781291334,0.0010200608597899447,-0.0006464294566971455,0.0003629134820284852,0.0009316592288416366
2141.0,0.010196775999929741,0.06615374565518653,0.0009843870524243344,-0.0006463979710863773,0.0003563219856587881,0.0009420605609352104
2142.0,0.010475824999957695,0.0662380724588833,0.0009492012383383164,-0.0006459361661530763,0.0003495504336333595,0.0009523728274286318
2143.0,0.009169722000024194,0.06634384509540908,0.0009201474699249797,-0.0006425074359097588,0.0003436273785599743,0.0009610767389062729
2144.0,0.010258496000005835,0.06639303175812952,0.0008883290715614513,-0.0006410670104742928,0.00033703621859872005,0.0009705160680459138
2145.0,0.010282847999860678,0.06652101507977563,0.0008589107960672138,-0.0006317177148980806,0.0003304442239722878,0.0009796506208626374
2146.0,0.009203350999996474,0.06648945108003634,0.0008317040123561114,-0.000629527638538282,0.00032463030410916506,0.0009875554783965305
2147.0,0.01086759500003609,0.06658267078990235,0.0008013025565354629,-0.000625470481169373,0.0003177888526922019,0.0009965941007627217
2148.0,0.009931836000077965,0.06669285978030827,0.0007755784019464183,-0.0006143883476122959,0.00031157678245033785,0.001004552506340675
2149.0,0.010015113000008569,0.06663244694194995,0.0007480427242036889,-0.0006132792561058178,0.0003054236137231122,0.0010123200116765345
2150.0,0.009856429999899774,0.06677738900422514,0.0007236499947396107,-0.0006047903605158014,0.00029937886966491456,0.0010196930424245824
2151.0,0.009830448999991859,0.06678693662077469,0.0006992530954130495,-0.0005986399127886157,0.0002934335088701773,0.0010268068467917146
2152.0,0.010180739000134054,0.06683742856909101,0.0006747788252087768,-0.0005916323512008224,0.00028733891216301335,0.0010339257600511507
2153.0,0.009462029999895094,0.06687826354255985,0.0006526021218743534,-0.0005848308656661881,0.0002817408691070427,0.00104031053753857
2154.0,0.010439658999985113,0.06690735614265159,0.0006284543320250163,-0.0005794348591495924,0.0002756354342968216,0.001047123481153605
2155.0,0.010066723000136335,0.06699043901654456,0.0006066851224300906,-0.000569445950238995,0.00026980242407313964,0.0010534499568323366
2156.0,0.010045407999996314,0.06696645334254434,0.0005841799125338352,-0.0005650835132419993,0.00026408210716904334,0.0010595443564146746
2157.0,0.010181164999949033,0.06705213219601876,0.000562921755280626,-0.0005573417850560823,0.0002583288986819757,0.0010654919884938374
2158.0,0.010379605000025549,0.06708057493341688,0.0005416012070084266,-0.0005500193388999949,0.0002525439111030844,0.0010713348939595713
2159.0,0.009173776999887195,0.06711666025479207,0.0005232356933697664,-0.000543602377572394,0.00024749815634239044,0.0010763034226555362
2160.0,0.01004722299990135,0.06714828515317589,0.0005034896909722991,-0.0005390429510029409,0.00024203646203164403,0.0010815604883483304
2161.0,0.010343679000015982,0.06724954999930069,0.00048515196841740553,-0.0005266546781603883,0.00023646077477924827,0.0010867684240915651
2162.0,0.009860003999847322,0.06718572240199898,0.00046612920715226173,-0.0005220915449970434,0.00023126795754604854,0.0010915520244406947
2163.0,0.009555844000033176,0.06725405372871644,0.00044881073216566014,-0.0005165166438733815,0.0002262789321883205,0.001096006282428101
2164.0,0.010794578000059118,0.06731178452206305,0.00043028057844498837,-0.0005084457837052663,0.0002207033529877005,0.0011008510048837268
2165.0,0.009547289000011006,0.06734521158810804,0.0004143890114599475,-0.0004995439664612106,0.00021584907414982923,0.001104959017917233
2166.0,0.00928847900013352,0.06732242665176694,0.00039821994143246785,-0.0004977718494115332,0.00021120907050771088,0.0011088080615480648
2167.0,0.010416363000103956,0.06745589272073044,0.00038276873961707426,-0.0004871349324042343,0.00020602409823300728,0.0011129560650119056
2168.0,0.010273402999928294,0.06744028392202837,0.00036702323026659606,-0.0004778770478934609,0.00020101956475707575,0.0011168884025297664
2169.0,0.009254924000060782,0.06742020158428869,0.0003522321001728113,-0.0004744821794617984,0.00019659684899744835,0.0011202851746321405
2170.0,0.010953297000014572,0.06750488397662,0.00033634512676595347,-0.0004690268634464198,0.00019139970476458906,0.0011241432774382722
2171.0,0.009883504000072207,0.06760841117435731,0.0003240438499437425,-0.00045427470080958865,0.00018676407588357505,0.0011274675458440683
2172.0,0.009441789999982575,0.06747535313427129,0.00030940649724678127,-0.00045513289497734865,0.000182474909556226,0.001130527099826023
2173.0,0.010910835000004226,0.06765365006551502,0.00029629705858999614,-0.0004447852049726826,0.0001775090296360539,0.0011339029830654118
2174.0,0.009823690999837709,0.06766101281485846,0.00028453590509028623,-0.0004334710411342384,0.00017313959722110278,0.0011368137138131607
2175.0,0.00920573999997032,0.06759185622955094,0.00027193390008540354,-0.000433210683828973,0.00016914917551890453,0.001139433077376078
2176.0,0.010878595000122004,0.06775084228666722,0.000260406846178846,-0.00042316367559653114,0.00016443645193980324,0.0011423913361419107
2177.0,0.009395033000146213,0.06777029467611805,0.00025078111250245873,-0.0004100340761847166,0.00016046081524311067,0.001144837867055225
2178.0,0.010178998000128558,0.06765262080322497,0.00023752955051762256,-0.00041260756133547414,0.00015628707920164187,0.0011473905674978576
2179.0,0.009260849000156668,0.06788806886405208,0.00022992164813728902,-0.00039788538863346764,0.00015246598287979116,0.0011495902927982763
2180.0,0.01114845899996908,0.06776490410007592,0.00021762657456528517,-0.0003950958828043249,0.00014803017393792418,0.0011521535648657403
2181.0,0.010524156999963452,0.06791130371668708,0.00020917710414108725,-0.00037714047704443345,0.0001438721228372523,0.0011544439011038296
2182.0,0.009127907999982199,0.06770909868595795,0.00019776037480400666,-0.0003810765534060738,0.00014042961925972132,0.0011563532504661321
2183.0,0.00995261399998526,0.06792693867076136,0.00018954236682992867,-0.00037616667229757334,0.0001366369114192259,0.0011583214831410488
